Scheme_Code,Scheme_Name
126652,UTI FTIF Series XVII -VII (465 DAYS)) - Annual Div Option
126645,UTI FTIF Series XVII -VII (465 DAYS)- Growth Option
126646,UTI FTIF Series XVII -VII (465 DAYS)- Growth Option - Direct
126654,UTI FTIF Series XVII -VII (465 DAYS)- Quarterly Div Option
126647,UTI FTIF Series XVII -VII (465 DAYS)- Quarterly Div Option - Direct
117981,UTI Income Opportunities Fund  - Growth Option
120764,UTI Income Opportunities Fund  - Growth Option-Direct
117982,UTI Income Opportunities Fund  - Quarterly Div Option
120765,UTI Income Opportunities Fund  - Quarterly Div Option-Direct
133344,UTI Income Opportunities Fund - Annual Div Option
135290,UTI Income Opportunities Fund - Annual Div Option - Direct
136302,UTI Income Opportunities Fund - Direct Plan - Flexi Div Option
135051,UTI Income Opportunities Fund - Flexi Div Option
135419,UTI Income Opportunities Fund - Regular Plan - Half Yearly Div Option
131418,UTI Income Opportunity Fund - Monthly Div Option
131419,UTI Income Opportunity Fund - Monthly Div Option - Direct
134505,UTI Medium Term Fund - Direct Plan - Annual Div Option
134506,UTI Medium Term Fund - Direct Plan - Flexi Div Option
134503,UTI Medium Term Fund - Direct Plan - Growth Option
134504,UTI Medium Term Fund - Direct Plan - Half Yearly Div Option
134501,UTI Medium Term Fund - Direct Plan - Monthly Div Option
134502,UTI Medium Term Fund - Direct Plan - Quarterly Div Option
134500,UTI Medium Term Fund - Regular Plan - Annual Div Option
134498,UTI Medium Term Fund - Regular Plan - Flexi Div Option
134499,UTI Medium Term Fund - Regular Plan - Growth Option
134497,UTI Medium Term Fund - Regular Plan - Half Yearly Div Option
134495,UTI Medium Term Fund - Regular Plan - Monthly Div Option
134496,UTI Medium Term Fund - Regular Plan - Quarterly Div Option
112067,UTI Smart Woman Savings Plan - Dividend Option
120774,UTI Smart Woman Savings Plan - Dividend Option- Direct
112066,UTI Smart Woman Savings Plan - Growth Option
120773,UTI Smart Woman Savings Plan - Growth Option- Direct
105658,UTI - Treasury Advantage  Fund - Institutional Monthly Dividend Option
120736,UTI - Treasury Advantage  Fund - Institutional Monthly Dividend Option- Direct
105659,UTI - Treasury Advantage Fund  - Flexi Dividend Plan
133733,UTI - Treasury Advantage Fund  - Fortnightly Div Option
115483,UTI - Treasury Advantage Fund -  Instn Quarterly Dividend Option
120734,UTI - Treasury Advantage Fund -  Instn Quarterly Dividend Option - Direct
102541,UTI - Treasury Advantage Fund -  Quarterly Dividend Option
102538,UTI - Treasury Advantage Fund - Annaul Dividend Option
102539,UTI - Treasury Advantage Fund - Bonus Option
102540,UTI - Treasury Advantage Fund - Growth Option
133130,UTI - Treasury Advantage Fund - Institutional Flexi Div Option
133127,UTI - Treasury Advantage Fund - Institutional Flexi Div Option - Direct
102545,UTI - Treasury Advantage Fund - Institutional-Bonus Option
120738,UTI - Treasury Advantage Fund - Institutional-Bonus Option- Direct
105605,UTI - Treasury Advantage Fund - Institutional-Daily Dividend
120737,UTI - Treasury Advantage Fund - Institutional-Daily Dividend - Direct
102544,UTI - Treasury Advantage Fund - Institutional-Growth
120735,UTI - Treasury Advantage Fund - Institutional-Growth- Direct
105627,UTI - Treasury Advantage Fund - Institutional-weekly Dividend
120739,UTI - Treasury Advantage Fund - Institutional-weekly Dividend-Direct
135191,UTI - Treasury Advantage Fund - Instn Fortnightly Div Option - Direct
133469,UTI - Treasury Advantage Fund - Instn Half Yearly Div Option  - Direct
105670,UTI - Treasury Advantage Fund - Retail Monthly Dividend Option
105578,UTI - Treasury Advantage Fund-  Periodic Dividend Plan
136345,UTI Treasury Advantage Fund - Instn Half Yearly Div Option
140135,UTI Banking & PSU Debt Fund - Direct Plan - Annual Div Option
133971,UTI Banking & PSU Debt Fund - Flexi Div Option
133972,UTI Banking & PSU Debt Fund - Flexi Div Option - Direct
134026,UTI Banking & PSU Debt Fund - Monthly Div Option - Direct
140116,UTI Banking & PSU Debt Fund - Regular Plan - Annual Div Option
139407,UTI Banking & PSU Debt Fund - Regular Plan - Half Yearly Div Option
136110,UTI Banking & PSU Debt Fund - Regular Plan - Monthly div Option
126939,UTI Banking & PSU Debt Fund- Growth Option
126940,UTI Banking & PSU Debt Fund- Growth Option - Direct
126941,UTI Banking & PSU Debt Fund- Quarterly Div Option
126942,UTI Banking & PSU Debt Fund- Quarterly Div Option - Direct
133973,UTI - Liquid Fund - Cash Plan - Instn Annual Div Option
134427,UTI - Liquid Fund - Cash Plan - Instn Annual Div Option - Direct
139838,UTI - Liquid Fund - Cash Plan - Instn Fortnightly Div Option
140913,UTI - Liquid Fund - Cash Plan - Instn Fortnightly Div Option - Direct
140504,UTI - Liquid Fund - Cash Plan - Instn Half Yearly Div Option - Direct Plan
140024,UTI - Liquid Fund - Cash Plan - Instn Quarterly Div Option - Direct
135721,UTI - Liquid Fund - Instn Quarterly Div Option
120794,UTI - Liquid Fund-Cash Plan-INST Mthl - Direct
102009,UTI-  Liquid Fund-Cash Plan-Growth
102010,UTI-  Liquid Fund-Cash Plan-INST - Daily Dividend Reinvestment Option
120558,UTI-  Liquid Fund-Cash Plan-Inst Daily Dividend - Direct
102012,UTI-  Liquid Fund-Cash Plan-INST Growth
120304,UTI-  Liquid Fund-Cash Plan-Inst Growth Direct
102011,UTI-  Liquid Fund-Cash Plan-INST Mthl
102013,UTI-  Liquid Fund-Cash Plan-INST Wkly
120777,UTI-  Liquid Fund-Cash Plan-INST Wkly-Direct
102008,UTI-  Liquid Fund-Cash Plan-MTLY
102007,UTI-  Liquid Fund-Cash Plan-Regular Plan Periodic Dividend Option
134972,UTI MMF - Annual Dividend Option
134973,UTI MMF - Annual Dividend Option - Direct
139236,UTI MMF - Instn Flexi Div Option
135371,UTI MMF - Instn Fortnightly Div Option
135606,UTI MMF - Instn Fortnightly Div Option - Direct
112077,UTI MMF - Instn Growth Plan
120299,UTI MMF - Instn Growth Plan -Direct
134763,UTI MMF - Instn Half Yearly Div Option
140023,UTI MMF - Instn Half Yearly Div Option - Direct
112076,UTI MMF - Instn Plan-Daily Dividend
139646,UTI MMF - Instn Quarterly Div Option
112635,UTI MMF - Instn Weekly Option
120793,UTI MMF - Instn Weekly Option- Direct
133484,UTI MMF - Monthly Div Option
133387,UTI MMF - Monthly Div Option - Direct
100723,UTI MMF-Growth
120772,UTI MMF-Instn Plan-Daily Dividend-Direct
100724,UTI MMF-Regular Plan - Flexi Dividend Option
100725,UTI MMF-Regular Plan - Periodic Dividend Option
135320,UTI NIFTY Exhcange  Traded Fund
135321,UTI SENSEX Exchange Traded Fund
101834,UTI - Master Equity Plan Unit Scheme
105497,UTI Long Term Advantage Fund  - Dividend Option
105498,UTI Long Term Advantage Fund  - Growth Option
108231,UTI-Long Term Advantage Fund Series -II - Growth Option
108232,UTI-Long Term Advantage Fund Series-II - Dividend Option
135965,UTI Long Term Advantage Fund Series III - Direct Plan - Dividend Option
135962,UTI Long Term Advantage Fund Series III - Direct Plan - Growth Option
135963,UTI Long Term Advantage Fund Series III - Regular Plan - Dividend Option
135964,UTI Long Term Advantage Fund Series III - Regular Plan - Growth Option
140044,UTI Long Term Advantage Fund Series IV - Direct Plan - Dividend Option
140046,UTI Long Term Advantage Fund Series IV - Direct Plan - Growth Option
140043,UTI Long Term Advantage Fund Series IV - Regular Plan - Dividend Option
140045,UTI Long Term Advantage Fund Series IV - Regular Plan - Growth Option
133257,UTI Focussed Equity Fund - Series II (1102 Days) - Dividend Option
133259,UTI Focussed Equity Fund - Series II (1102 Days) - Dividend Option - Direct
133256,UTI Focussed Equity Fund - Series II (1102 Days) - Growth Option
133258,UTI Focussed Equity Fund - Series II (1102 Days) - Growth Option - Direct
131019,UTI Focussed Equity Fund Series - 1 (11 Days) - Growth Option - Direct
131020,UTI Focussed Equity Fund Series - 1 (1100 Days) - Dividend Option
131021,UTI Focussed Equity Fund Series - 1 (1100 Days) - Dividend Option - Direct
131018,UTI Focussed Equity Fund Series - 1 (1100 Days) - Growth Option
106426,UTI India Lifestyle Fund - Dividend Option
120781,UTI India Lifestyle Fund - Dividend Option-Direct
106425,UTI India Lifestyle Fund - Growth Option
120780,UTI India Lifestyle Fund - Growth Option-Direct
121173,UTI- Rajiv Gandhi Equity Saving Scheme - Dividend Option
121174,UTI- Rajiv Gandhi Equity Saving Scheme - Dividend Option -DIRECT
121175,UTI- Rajiv Gandhi Equity Saving Scheme - Growth Option
121176,UTI- Rajiv Gandhi Equity Saving Scheme - Growth Option - DIRECT
120975,UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Direct Income Option
106145,UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Growth Option
120970,UTI - Fixed Income Interval Fund - Monthly Interval Plan  - Growth Option - DIRECT
106146,UTI - Fixed Income Interval Fund - Monthly Interval Plan - Dividend Option
106549,UTI - Fixed Income Interval Fund - Monthly Interval Plan - Institutional Dividend Option
132973,UTI - Capital Protection Oriented Scheme - Series - IV - III (1105 Days) - Growth Option
132976,UTI - Capital Protection Oriented Scheme - Series IV - III (1105 Days) - Dividend Option - Direct
132974,UTI - Capital Protection Oriented Scheme - Series IV - III (1105 Days) - Growth Option - Direct
132975,UTI - Capital Protection Oriented Scheme - Series IV -III (1105 Days) - Dividend Option
135861,UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Direct Plan - Dividend Option
135863,UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Direct Plan - Growth Option
135862,UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Regular Plan - Dividend Option
135860,UTI - Dual Advantage Fixed Term Series II-IV (1997 Days) - Regular Plan - Growth Option
136123,UTI - Dual Advantage Fixed Term Series II-V (1997 Days) - Direct Plan - Dividend Option
136124,UTI - Dual Advantage Fixed Term Series II-V (1997 Days) - Direct Plan - Growth Option
136121,UTI - Dual Advantage Fixed Term Series II-V (1997 Days) - Regular Plan - Dividend Option
136122,UTI - Dual Advantage Fixed Term Series II-V (1997 Days) - Regular Plan - Growth Option
136418,UTI - Dual Advantage Fixed Term Series III-I (1998 Days) - Direct Plan - Dividend Option
136419,UTI - Dual Advantage Fixed Term Series III-I (1998 Days) - Direct Plan - Growth Option
136417,UTI - Dual Advantage Fixed Term Series III-I (1998 Days) - Regular Plan - Dividend Option
136420,UTI - Dual Advantage Fixed Term Series III-I (1998 Days) - Regular Plan - Growth Option
139505,UTI - Dual Advantage Fixed Term Series II-IV (1278 Days) - Direct Plan - Dividend Option
139506,UTI - Dual Advantage Fixed Term Series III-II (1278 Days) - Direct Plan - Growth Option
139503,UTI - Dual Advantage Fixed Term Series III-II (1278 Days) - Regular Plan - Dividend Option
139504,UTI - Dual Advantage Fixed Term Series III-II (1278 Days) - Regular Plan - Growth Option
140169,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Direct Plan - Dividend Option
140170,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Direct Plan - Growth Option
140171,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Regular Plan - Dividend Option
140168,UTI - Dual Advantage Fixed Term Series IV-I (1279 Days) - Regular Plan - Growth Option
140654,UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Direct Plan - Dividend Option
140655,UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Direct Plan - Growth Option
140657,UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Regular Plan - Dividend Option
140656,UTI - Dual Advantage Fixed Term Series IV-IV (1997 Days) - Regular Plan - Growth Option
140506,UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Direct  Plan - Dividend Option
140507,UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Direct Plan - Growth Option
140508,UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Regular Plan - Dividend Option
140505,UTI - Dual Advantage Fixed Term Series IV-II (1278 Days) - Regular Plan - Growth Option
140542,UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Direct Plan - Dividend Option
140543,UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Direct Plan - Growth Option
140544,UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Regular Plan - Dividend Option
140541,UTI - Dual Advantage Fixed Term Series IV-III (1279 Days) - Regular Plan - Growth Option
134897,UTI - FTIF Series XXII - V (1099 Days) - Direct Plan - Growth Option
134896,UTI - FTIF Series XXII-V (1099 Days) -  Regular Plan - Growth Option
134899,UTI - FTIF Series XXII-V (1099 Days) - Direct Plan - Annual Div Option
134898,UTI - FTIF Series XXII-V (1099 Days) - Direct Plan - Quarterly Div Option
134892,UTI - FTIF Series XXII-V (1099 Days) - Regular Plan - Annual Div Option
134894,UTI - FTIF Series XXII-V (1099 Days) - Regular Plan - Flexi Div Option
134895,UTI - FTIF Series XXII-V (1099 Days) - Regular Plan - Quarterly Div Option
130646,UTI Capital Protection Oriented Scheme - Series IV - I (1103 Days) - Growth Option
130647,UTI Capital Protection Oriented Scheme - Series IV - I (1103 Days) - Growth Option - Direct
130649,UTI Capital Protection Oriented Scheme - Series IV -I (1103 Days) - Dividend Option - Direct
130648,UTI Capital Protection Oriented Scheme Series IV - I (1103 Days) - Dividend Option
131559,UTI Capital Protection Oriented Scheme - Series IV-II (1104 Days) - Dividend Option - Direct
131560,UTI Capital Protection Oriented Scheme - Series IV-II (1104 Days) - Growth Option - Direct
131341,UTI Capital Protection Oriented Scheme - Series IV-II (1104 Days)- Dividend Option
131340,UTI Capital Protection Oriented Scheme - Series IV-II (1104 Days)- Growth Option
133573,UTI Capital Protection Oriented Scheme - Series V-I (1163 Days) - Dividend Option
133574,UTI Capital Protection Oriented Scheme - Series V-I (1163 Days) - Dividend Option - Direct
133575,UTI Capital Protection Oriented Scheme - Series V-I (1163 Days) - Growth Option
133576,UTI Capital Protection Oriented Scheme - Series V-I (1163 Days) - Growth Option - Direct
135257,UTI Capital Protection Oriented Scheme - Series VI-I (1098 Days) - Direct Plan - Dividend Option
135254,UTI Capital Protection Oriented Scheme - Series VI-I (1098 Days) - Regular Plan - Dividend Option
135255,UTI Capital Protection Oriented Scheme - Series VI-I (1098 Days) - Regular Plan - Growth Option
135256,UTI Capital Protection Oriented Scheme Series - VI-I (1098 Days) - Direct Plan - Growth Option
134166,UTI Capital Protection Oriented Scheme Series V-II (1135 Days) - Dividend Option
134164,UTI Capital Protection Oriented Scheme Series V-II (1135 Days) - Dividend Option - Direct
134167,UTI Capital Protection Oriented Scheme Series V-II (1135 Days) - Growth Option
134165,UTI Capital Protection Oriented Scheme Series V-II (1135 Days) - Growth Option - Direct
135462,UTI Capital Protection Oriented Scheme Series VI-II ( 1100 Days) - Regular Plan - Growth Option
135465,UTI Capital Protection Oriented Scheme Series VI-II (1100 DAys ) - Direct Plan - Growth Option
135464,UTI Capital Protection Oriented Scheme Series VI-II (1100 Days) - Direct Plan - Dividend Option
135463,UTI Capital Protection Oriented Scheme Series VI-II (1100 Days) - Regular Plan - Dividend Option
135605,UTI Capital Protection Oriented Scheme Series VI-III (1098 Days) - Direct Plan - Dividend Option
135604,UTI Capital Protection Oriented Scheme Series VI-III (1098 Days) - Direct Plan - Growth Option
135603,UTI Capital Protection Oriented Scheme Series VI-III (1098 Days) - Regular Plan - Dividend Option
135602,UTI Capital Protection Oriented Scheme Series VI-III (1098 Days) - Regular Plan - Growth Option
136019,UTI Capital Protection Oriented Scheme Series VII-I (1098 Days) - Direct Plan - Dividend Option
136018,UTI Capital Protection Oriented Scheme Series VII-I (1098 Days) - Direct Plan - Growth Option
136021,UTI Capital Protection Oriented Scheme Series VII-I (1098 Days) - Regular Plan - Dividend Option
136020,UTI Capital Protection Oriented Scheme Series VII-I (1098 Days) - Regular Plan - Growth Option
138233,UTI Capital Protection Oriented Scheme Series VII-II (1281 Days) - Direct Plan - Dividend Option
136356,UTI Capital Protection Oriented Scheme Series VII-II (1281 Days) - Direct Plan - Growth Option
138232,UTI Capital Protection Oriented Scheme Series VII-II (1281 Days) - Regular Plan - Dividend Option
136357,UTI Capital Protection Oriented Scheme Series VII-II (1281 Days) - Regular Plan - Growth Option
136501,UTI Capital Protection Oriented Scheme Series VII-III (1279 Days) - Direct Plan - Dividend Option
136504,UTI Capital Protection Oriented Scheme Series VII-III (1279 Days) - Direct Plan - Growth Option
136503,UTI Capital Protection Oriented Scheme Series VII-III (1279 Days) - Regular Plan - Dividend Option
136502,UTI Capital Protection Oriented Scheme Series VII-III (1279 Days) - Regular Plan - Growth Option
139301,UTI Capital Protection Oriented Scheme Series VII-IV (1278 Days) - Direct Plan - Dividend Option
139299,UTI Capital Protection Oriented Scheme Series VII-IV (1278 Days) - Direct Plan - Growth Option
139302,UTI Capital Protection Oriented Scheme Series VII-IV (1278 Days) - Regular Plan - Dividend Option
139300,UTI Capital Protection Oriented Scheme Series VII-IV (1278 Days) - Regular Plan - Growth Option
139375,UTI Capital Protection Oriented Scheme Series VII-V (1281 Days) - Direct Plan - Dividend Option
139372,UTI Capital Protection Oriented Scheme Series VII-V (1281 Days) - Direct Plan - Growth Option
139374,UTI Capital Protection Oriented Scheme Series VII-V (1281 Days) - Regular Plan - Dividend Option
139373,UTI Capital Protection Oriented Scheme Series VII-V (1281 Days) - Regular Plan - Growth Option
139987,UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Direct Plan - Dividend Option
139988,UTI Capital Protection Oriented Scheme Series VIII-III (1281 Days) - Regular Plan - Dividend Option
